Asset IP Address,Service Port,Vulnerability Test Result Code,Vulnerability ID,Vulnerability CVE IDs,Vulnerability Severity Level,Vulnerability Title
10.254.23.234,0,ve,microsoft-windows-cve-2025-21302,CVE-2025-21302,9,Microsoft Windows: CVE-2025-21302: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2025-21240,CVE-2025-21240,9,Microsoft Windows: CVE-2025-21240: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2022-30158,CVE-2022-30158,9,Microsoft SharePoint: CVE-2022-30158: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21238,CVE-2025-21238,9,Microsoft Windows: CVE-2025-21238: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.234,0,ve,microsoft-windows-cve-2025-21330,CVE-2025-21330,8,Microsoft Windows: CVE-2025-21330: Windows Remote Desktop Services Denial of Service Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21286,CVE-2025-21286,9,Microsoft Windows: CVE-2025-21286: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2025-21233,CVE-2025-21233,9,Microsoft Windows: CVE-2025-21233: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21300,CVE-2025-21300,8,Microsoft Windows: CVE-2025-21300: Windows upnphost.dll Denial of Service Vulnerability
10.254.23.80,0,ve,microsoft-windows-cve-2024-43635,CVE-2024-43635,9,Microsoft Windows: CVE-2024-43635: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.234,0,ve,microsoft-windows-cve-2025-21266,CVE-2025-21266,9,Microsoft Windows: CVE-2025-21266: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2025-21296,CVE-2025-21296,8,Microsoft Windows: CVE-2025-21296: BranchCache Remote Code Execution Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2022-41038,CVE-2022-41038,9,Microsoft SharePoint: CVE-2022-41038: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.103,0,vv,microsoft-sharepoint-cve-2025-21348,CVE-2025-21348,8,Microsoft SharePoint: CVE-2025-21348: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.52,0,ve,windows-hotfix-ms14-022,"CVE-2014-0251,CVE-2014-1754,CVE-2014-1813",9,MS14-022: Vulnerabilities in Microsoft SharePoint Server Could Allow Remote Code Execution (2952166)
10.254.23.56,0,ve,microsoft-windows-cve-2024-43621,CVE-2024-43621,9,Microsoft Windows: CVE-2024-43621: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2024-43550,CVE-2024-43550,9,Microsoft Windows: CVE-2024-43550: Windows Secure Channel Spoofing Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2022-41037,CVE-2022-41037,9,Microsoft SharePoint: CVE-2022-41037: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-38061,CVE-2024-38061,9,Microsoft Windows: CVE-2024-38061: DCOM Remote Cross-Session Activation Elevation of Privilege Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2025-21389,CVE-2025-21389,8,Microsoft Windows: CVE-2025-21389: Windows upnphost.dll Denial of Service Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43532,CVE-2024-43532,9,Microsoft Windows: CVE-2024-43532: Remote Registry Service Elevation of Privilege Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43622,CVE-2024-43622,9,Microsoft Windows: CVE-2024-43622: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.104,0,ve,microsoft-windows-cve-2025-21277,CVE-2025-21277,8,Microsoft Windows: CVE-2025-21277: Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2024-49128,CVE-2024-49128,9,Microsoft Windows: CVE-2024-49128: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2025-21276,CVE-2025-21276,8,Microsoft Windows: CVE-2025-21276: Windows MapUrlToZone Denial of Service Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2024-43622,CVE-2024-43622,9,Microsoft Windows: CVE-2024-43622: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43621,CVE-2024-43621,9,Microsoft Windows: CVE-2024-43621: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.102,0,vv,microsoft-sharepoint-cve-2021-43876,CVE-2021-43876,9,Microsoft SharePoint: CVE-2021-43876: Microsoft SharePoint Elevation of Privilege Vulnerability
10.254.23.52,0,ve,microsoft-windows-cve-2024-49112,CVE-2024-49112,10,Microsoft Windows: CVE-2024-49112: Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability
10.254.23.52,0,ve,microsoft-windows-cve-2025-21230,CVE-2025-21230,8,Microsoft Windows: CVE-2025-21230: Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability
10.254.23.80,0,ve,microsoft-windows-cve-2024-49112,CVE-2024-49112,10,Microsoft Windows: CVE-2024-49112: Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2024-43519,CVE-2024-43519,9,Microsoft Windows: CVE-2024-43519: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2024-43547,CVE-2024-43547,8,Microsoft Windows: CVE-2024-43547: Windows Kerberos Information Disclosure Vulnerability
10.254.23.104,0,ve,msft-cve-2017-8541,CVE-2017-8541,9,Microsoft CVE-2017-8541: Microsoft Malware Protection Engine Remote Code Execution Vulnerability
10.254.23.104,0,ve,microsoft-windows-cve-2024-43541,CVE-2024-43541,8,Microsoft Windows: CVE-2024-43541: Microsoft Simple Certificate Enrollment Protocol Denial of Service Vulnerability
10.254.23.102,0,vv,microsoft-sharepoint-cve-2022-41036,CVE-2022-41036,9,Microsoft SharePoint: CVE-2022-41036: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.234,0,ve,microsoft-windows-cve-2024-49108,CVE-2024-49108,9,Microsoft Windows: CVE-2024-49108: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-49128,CVE-2024-49128,9,Microsoft Windows: CVE-2024-49128: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.25,0,ve,microsoft-windows-cve-2024-43506,CVE-2024-43506,8,Microsoft Windows: CVE-2024-43506: BranchCache Denial of Service Vulnerability
10.254.23.103,0,ve,microsoft-windows-cve-2025-21223,CVE-2025-21223,9,Microsoft Windows: CVE-2025-21223: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2024-38094,CVE-2024-38094,8,Microsoft SharePoint: CVE-2024-38094: Microsoft SharePoint Remote Code Execution Vulnerability
10.254.23.103,0,ve,microsoft-windows-cve-2025-21236,CVE-2025-21236,9,Microsoft Windows: CVE-2025-21236: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21297,CVE-2025-21297,9,Microsoft Windows: CVE-2025-21297: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2024-43515,CVE-2024-43515,8,Microsoft Windows: CVE-2024-43515: Internet Small Computer Systems Interface (iSCSI) Denial of Service Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2025-21276,CVE-2025-21276,8,Microsoft Windows: CVE-2025-21276: Windows MapUrlToZone Denial of Service Vulnerability
10.254.23.102,0,vv,microsoft-sharepoint-cve-2024-43464,CVE-2024-43464,8,Microsoft SharePoint: CVE-2024-43464: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2024-43639,CVE-2024-43639,10,Microsoft Windows: CVE-2024-43639: Windows KDC Proxy Remote Code Execution Vulnerability
10.254.23.80,0,ve,microsoft-windows-cve-2024-43532,CVE-2024-43532,9,Microsoft Windows: CVE-2024-43532: Remote Registry Service Elevation of Privilege Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.56,0,ve,msft-cve-2024-43483,CVE-2024-43483,8,"Microsoft CVE-2024-43483: .NET, .NET Framework, and Visual Studio Denial of Service Vulnerability"
10.254.23.103,0,ve,msft-cve-2017-11937,CVE-2017-11937,9,Microsoft CVE-2017-11937: Malware Protection Engine Remote Code Execution Vulnerability
10.254.23.104,0,ve,microsoft-windows-cve-2025-21231,CVE-2025-21231,8,Microsoft Windows: CVE-2025-21231: IP Helper Denial of Service Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2024-49091,CVE-2024-49091,8,Microsoft Windows: CVE-2024-49091: Windows  Domain Name Service Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21285,CVE-2025-21285,8,Microsoft Windows: CVE-2025-21285: Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability
10.254.23.52,0,ve,microsoft-windows-cve-2025-21248,CVE-2025-21248,9,Microsoft Windows: CVE-2025-21248: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.104,0,ve,microsoft-windows-cve-2025-21294,CVE-2025-21294,9,Microsoft Windows: CVE-2025-21294: Microsoft Digest Authentication Remote Code Execution Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2025-21220,CVE-2025-21220,8,Microsoft Windows: CVE-2025-21220: Microsoft Message Queuing Information Disclosure Vulnerability
10.254.23.104,0,ve,msft-cve-2017-0290,CVE-2017-0290,9,Microsoft CVE-2017-0290: Malware Protection Engine Remote Code Execution Vulnerability (Security Advisory 4022344)
10.254.23.25,0,ve,windows-defender-cve-2021-42298,CVE-2021-42298,9,Microsoft Defender Remote Code Execution Vulnerability (CVE-2021-42298)
10.254.23.234,0,ve,microsoft-windows-cve-2024-43450,CVE-2024-43450,8,Microsoft Windows: CVE-2024-43450: Windows DNS Spoofing Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2024-43575,CVE-2024-43575,8,Microsoft Windows: CVE-2024-43575: Windows Hyper-V Denial of Service Vulnerability
10.254.23.234,0,ve,msft-cve-2024-21441,CVE-2024-21441,9,Microsoft Windows: CVE-2024-21441: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
10.254.23.104,0,ve,microsoft-windows-cve-2025-21241,CVE-2025-21241,9,Microsoft Windows: CVE-2025-21241: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-38076,CVE-2024-38076,10,Microsoft Windows: CVE-2024-38076: Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.234,0,ve,msft-cve-2024-26248,CVE-2024-26248,9,Microsoft Windows: CVE-2024-26248: Windows Kerberos Elevation of Privilege Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2022-38053,CVE-2022-38053,9,Microsoft SharePoint: CVE-2022-38053: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2024-38138,CVE-2024-38138,9,Microsoft Windows: CVE-2024-38138: Windows Deployment Services Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-21369,CVE-2024-21369,9,Microsoft Windows: CVE-2024-21369: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
10.254.23.102,0,ve,windows-hotfix-ms14-023,"CVE-2014-1756,CVE-2014-1808",9,MS14-023: Vulnerabilities in Microsoft Office Could Allow Remote Code Execution (2961037)
10.254.23.234,0,ve,msft-cve-2023-36425,CVE-2023-36425,8,Microsoft Windows: CVE-2023-36425: Windows Distributed File System (DFS) Remote Code Execution Vulnerability
10.254.23.65,0,vv,apache-log4j-core-cve-2021-44228,CVE-2021-44228,9,Apache Log4j Core: CVE-2021-44228: JNDI support has not restricted what names could be resolved allowing remote code execution
10.254.23.103,0,ve,microsoft-windows-cve-2024-43628,CVE-2024-43628,9,Microsoft Windows: CVE-2024-43628: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-20652,CVE-2024-20652,9,Microsoft Windows: CVE-2024-20652: Windows HTML Platforms Security Feature Bypass Vulnerability
10.254.23.48,0,ve,msft-cve-2024-0057,CVE-2024-0057,9,"Microsoft CVE-2024-0057: NET, .NET Framework, and Visual Studio Security Feature Bypass Vulnerability"
10.254.23.80,0,ve,microsoft-windows-cve-2024-49128,CVE-2024-49128,9,Microsoft Windows: CVE-2024-49128: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.234,0,ve,microsoft-windows-cve-2024-43506,CVE-2024-43506,8,Microsoft Windows: CVE-2024-43506: BranchCache Denial of Service Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.234,0,ve,msft-cve-2023-35638,CVE-2023-35638,8,Microsoft Windows: CVE-2023-35638: DHCP Server Service Denial of Service Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2025-21223,CVE-2025-21223,9,Microsoft Windows: CVE-2025-21223: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.48,0,ve,msft-cve-2024-43484,CVE-2024-43484,8,"Microsoft CVE-2024-43484: .NET, .NET Framework, and Visual Studio Denial of Service Vulnerability"
10.254.23.65,0,ve,microsoft-windows-cve-2024-49108,CVE-2024-49108,9,Microsoft Windows: CVE-2024-49108: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-21372,CVE-2024-21372,9,Microsoft Windows: CVE-2024-21372: Windows OLE Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21413,CVE-2025-21413,9,Microsoft Windows: CVE-2025-21413: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2024-43573,CVE-2024-43573,9,Microsoft Windows: CVE-2024-43573: Windows MSHTML Platform Spoofing Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2025-21239,CVE-2025-21239,9,Microsoft Windows: CVE-2025-21239: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.65,0,ve,microsoft-windows-cve-2025-21237,CVE-2025-21237,9,Microsoft Windows: CVE-2025-21237: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.234,0,ve,msft-cve-2024-38072,CVE-2024-38072,8,Microsoft Windows: CVE-2024-38072: Windows Remote Desktop Licensing Service Denial of Service Vulnerability
10.254.23.103,0,ve,microsoft-windows-cve-2024-49127,CVE-2024-49127,9,Microsoft Windows: CVE-2024-49127: Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2024-43599,CVE-2024-43599,9,Microsoft Windows: CVE-2024-43599: Remote Desktop Client Remote Code Execution Vulnerability
10.254.23.56,0,ve,microsoft-windows-cve-2024-43519,CVE-2024-43519,9,Microsoft Windows: CVE-2024-43519: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
10.254.23.103,0,ve,windows-defender-cve-2017-8540,CVE-2017-8540,9,Microsoft Malware Protection Engine Remote Code Execution Vulnerability (CVE-2017-8540)
10.254.23.56,0,ve,microsoft-windows-cve-2024-38124,CVE-2024-38124,8,Microsoft Windows: CVE-2024-38124: Windows Netlogon Elevation of Privilege Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2025-21270,CVE-2025-21270,8,Microsoft Windows: CVE-2025-21270: Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability
10.254.23.234,0,ve,msft-cve-2024-21351,CVE-2024-21351,8,Microsoft Windows: CVE-2024-21351: Windows SmartScreen Security Feature Bypass Vulnerability
10.254.23.103,0,vv,microsoft-sharepoint-cve-2023-33157,CVE-2023-33157,9,Microsoft SharePoint: CVE-2023-33157: Microsoft SharePoint Remote Code Execution Vulnerability
10.254.23.56,0,vv,microsoft-sharepoint-cve-2022-35823,CVE-2022-35823,9,Microsoft SharePoint: CVE-2022-35823: Microsoft SharePoint Remote Code Execution Vulnerability
10.254.23.56,0,vv,microsoft-sharepoint-cve-2024-49068,CVE-2024-49068,9,Microsoft SharePoint: CVE-2024-49068: Microsoft SharePoint Elevation of Privilege Vulnerability
10.254.23.104,0,vv,microsoft-sharepoint-cve-2024-38228,CVE-2024-38228,8,Microsoft SharePoint: CVE-2024-38228: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.102,0,vv,microsoft-sharepoint-cve-2021-42309,CVE-2021-42309,9,Microsoft SharePoint: CVE-2021-42309: Microsoft SharePoint Server Remote Code Execution Vulnerability
10.254.23.52,0,ve,microsoft-windows-cve-2024-49080,CVE-2024-49080,9,Microsoft Windows: CVE-2024-49080: Windows IP Routing Management Snapin Remote Code Execution Vulnerability
10.254.23.65,0,ve,microsoft-windows-cve-2025-21290,CVE-2025-21290,8,Microsoft Windows: CVE-2025-21290: Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability
10.254.23.80,0,ve,microsoft-windows-cve-2024-43573,CVE-2024-43573,9,Microsoft Windows: CVE-2024-43573: Windows MSHTML Platform Spoofing Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2025-21241,CVE-2025-21241,9,Microsoft Windows: CVE-2025-21241: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.102,0,ve,microsoft-windows-cve-2024-43622,CVE-2024-43622,9,Microsoft Windows: CVE-2024-43622: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.52,0,ve,microsoft-windows-cve-2024-43599,CVE-2024-43599,9,Microsoft Windows: CVE-2024-43599: Remote Desktop Client Remote Code Execution Vulnerability
10.254.23.80,0,ve,microsoft-windows-cve-2024-43521,CVE-2024-43521,8,Microsoft Windows: CVE-2024-43521: Windows Hyper-V Denial of Service Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.234,0,ve,msft-cve-2024-38044,CVE-2024-38044,8,Microsoft Windows: CVE-2024-38044: DHCP Server Service Remote Code Execution Vulnerability
10.254.23.104,0,ve,microsoft-windows-cve-2025-21298,CVE-2025-21298,10,Microsoft Windows: CVE-2025-21298: Windows OLE Remote Code Execution Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43450,CVE-2024-43450,8,Microsoft Windows: CVE-2024-43450: Windows DNS Spoofing Vulnerability
10.254.23.104,0,vv,microsoft-sharepoint-cve-2024-43466,CVE-2024-43466,8,Microsoft SharePoint: CVE-2024-43466: Microsoft SharePoint Server Denial of Service Vulnerability
10.254.23.234,0,ve,msft-cve-2024-38064,CVE-2024-38064,8,Microsoft Windows: CVE-2024-38064: Windows TCP/IP Information Disclosure Vulnerability
10.254.23.52,0,vv,microsoft-sharepoint-cve-2022-21840,CVE-2022-21840,9,Microsoft SharePoint: CVE-2022-21840: Microsoft Office Remote Code Execution Vulnerability
10.254.23.80,0,vv,spring-cve-2022-22965,CVE-2022-22965,8,Vmware Spring: CVE-2022-22965: Spring Framework RCE via Data Binding
10.254.23.80,0,ve,microsoft-windows-cve-2024-49115,CVE-2024-49115,9,Microsoft Windows: CVE-2024-49115: Windows Remote Desktop Services Remote Code Execution Vulnerability
10.254.23.47,0,ve,microsoft-windows-cve-2024-43621,CVE-2024-43621,9,Microsoft Windows: CVE-2024-43621: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43627,CVE-2024-43627,9,Microsoft Windows: CVE-2024-43627: Windows Telephony Service Remote Code Execution Vulnerability
10.254.23.48,0,ve,microsoft-windows-cve-2024-43519,CVE-2024-43519,9,Microsoft Windows: CVE-2024-43519: Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability
